29502528,Ran (1985),7,tt0089881
29502528,The Third Man (1949),9,tt0041959
29502528,The Bridge on the River Kwai (1957),9,tt0050212
29502528,Double Indemnity (1944),7,tt0036775
29502528,Touch of Evil (1958),7,tt0052311
29502528,Elite Squad: The Enemy Within (2010),8,tt1555149
29502528,The Shawshank Redemption (1994),6,tt0111161
29502528,The Dark Knight (2008),3,tt0468569
29502528,The Godfather (1972),5,tt0068646
29502528,Pulp Fiction (1994),6,tt0110912
29502528,The Wolf of Wall Street (2013),6,tt0993846
29502528,Inception (2010),6,tt1375666
29502528,Guardians of the Galaxy (2014),7,tt2015381
29502528,Django Unchained (2012),4,tt1853728
29502528,The Dark Knight Rises (2012),5,tt1345836
29502528,Inglourious Basterds (2009),7,tt0361748
29502528,Alien (1979),8,tt0078748
29502528,Forrest Gump (1994),6,tt0109830
29502528,The Departed (2006),9,tt0407887
29502528,The Prestige (2006),8,tt0482571
29502528,Fight Club (1999),7,tt0137523
29502528,Harry Potter and the Deathly Hallows: Part 2 (2011),5,tt1201607
29502528,The Matrix (1999),8,tt0133093
29502528,The Shining (1980),10,tt0081505
29502528,Aliens (1986),8,tt0090605
29502528,American Beauty (1999),6,tt0169547
29502528,Good Will Hunting (1997),8,tt0119217
29502528,The Silence of the Lambs (1991),8,tt0102926
29502528,The Lord of the Rings: The Fellowship of the Ring (2001),10,tt0120737
29502528,Schindler's List (1993),7,tt0108052
29502528,Prisoners (2013),5,tt1392214
29502528,Star Wars: Episode IV - A New Hope (1977),6,tt0076759
29502528,Pirates of the Caribbean: The Curse of the Black Pearl (2003),7,tt0325980
29502528,No Country for Old Men (2007),7,tt0477348
29502528,Back to the Future (1985),6,tt0088763
29502528,The Avengers (2012),5,tt0848228
29502528,Pan's Labyrinth (2006),8,tt0457430
29502528,Eternal Sunshine of the Spotless Mind (2004),8,tt0338013
29502528,Léon: The Professional (1994),7,tt0110413
29502528,Se7en (1995),8,tt0114369
29502528,Batman Begins (2005),5,tt0372784
29502528,Donnie Darko (2001),8,tt0246578
29502528,Scarface (1983),9,tt0086250
29502528,Jurassic Park (1993),7,tt0107290
29502528,12 Years a Slave (2013),10,tt2024544
29502528,Taxi Driver (1976),9,tt0075314
29502528,The Big Lebowski (1998),6,tt0118715
29502528,One Flew Over the Cuckoo's Nest (1975),7,tt0073486
29502528,Blade Runner (1982),10,tt0083658
29502528,The Green Mile (1999),7,tt0120689
29502528,Gladiator (2000),9,tt0172495
29502528,American History X (1998),6,tt0120586
29502528,Snatch (2000),9,tt0208092
29502528,Shutter Island (2010),5,tt1130884
29502528,Apocalypse Now (1979),9,tt0078788
29502528,A Clockwork Orange (1971),6,tt0066921
29502528,There Will Be Blood (2007),10,tt0469494
29502528,Psycho (1960),10,tt0054215
29502528,Memento (2000),7,tt0209144
29502528,Stand by Me (1986),8,tt0092005
29502528,City of God (2002),9,tt0317248
29502528,The Lord of the Rings: The Return of the King (2003),6,tt0167260
29502528,Trainspotting (1996),8,tt0117951
29502528,Reservoir Dogs (1992),6,tt0105236
29502528,Warrior (2011),6,tt1291584
29502528,Oldboy (2003),9,tt0364569
29502528,V for Vendetta (2005),5,tt0434409
29502528,The Thing (1982),9,tt0084787
29502528,Kill Bill: Vol. 1 (2003),4,tt0266697
29502528,Full Metal Jacket (1987),8,tt0093058
29502528,Terminator 2: Judgment Day (1991),8,tt0103064
29502528,Sin City (2005),3,tt0401792
29502528,The Truman Show (1998),5,tt0120382
29502528,2001: A Space Odyssey (1968),5,tt0062622
29502528,Raiders of the Lost Ark (1981),7,tt0082971
29502528,Catch Me If You Can (2002),7,tt0264464
29502528,Finding Nemo (2003),5,tt0266543
29502528,The Wizard of Oz (1939),3,tt0032138
29502528,Fargo (1996),8,tt0116282
29502528,Star Wars: Episode VI - Return of the Jedi (1983),5,tt0086190
29502528,The Terminator (1984),8,tt0088247
29502528,Amélie (2001),9,tt0211915
29502528,Star Wars: Episode V - The Empire Strikes Back (1980),9,tt0080684
29502528,Die Hard (1988),8,tt0095016
29502528,The Bourne Ultimatum (2007),7,tt0440963
29502528,The Lord of the Rings: The Two Towers (2002),8,tt0167261
29502528,Once Upon a Time in America (1984),8,tt0087843
29502528,"Lock, Stock and Two Smoking Barrels (1998)",6,tt0120735
29502528,Casablanca (1942),9,tt0034583
29502528,Downfall (2004),9,tt0363163
29502528,Up (2009),6,tt1049413
29502528,"Monsters, Inc. (2001)",6,tt0198781
29502528,Toy Story (1995),6,tt0114709
29502528,The King's Speech (2010),7,tt1504320
29502528,Twelve Monkeys (1995),8,tt0114746
29502528,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),6,tt0057012
29502528,Casino (1995),10,tt0112641
29502528,Gran Torino (2008),6,tt1205489
29502528,Indiana Jones and the Last Crusade (1989),7,tt0097576
29502528,Citizen Kane (1941),9,tt0033467
29502528,WALL·E (2008),5,tt0910970
29502528,Monty Python and the Holy Grail (1975),6,tt0071853
29502528,Chinatown (1974),8,tt0071315
29502528,Toy Story 3 (2010),5,tt0435761
29502528,Hachi: A Dog's Tale (2009),6,tt1028532
29502528,Rear Window (1954),9,tt0047396
29502528,How to Train Your Dragon (2010),3,tt0892769
29502528,Groundhog Day (1993),6,tt0107048
29502528,The Graduate (1967),10,tt0061722
29502528,Before Sunrise (1995),10,tt0112471
29502528,Butch Cassidy and the Sundance Kid (1969),10,tt0064115
29502528,The Lives of Others (2006),6,tt0405094
29502528,Metropolis (1927),10,tt0017136
29502528,Before Sunset (2004),9,tt0381681
29502528,M (1931),8,tt0022100
29502528,Memories of Murder (2003),9,tt0353969
29502528,A Fistful of Dollars (1964),9,tt0058461
29502528,Life of Brian (1979),5,tt0079470
29502528,For a Few Dollars More (1965),9,tt0059578
29502528,La Haine (1995),8,tt0113247
29502528,Foosball and Nocturnal Vigilantism (2011 TV Episode),2,tt2080563
