37681172,Jessica Jones (2015 TV Series),9,tt2357547
37681172,Beasts of No Nation (2015),7,tt1365050
37681172,Star Wars: Episode IV - A New Hope (1977),9,tt0076759
37681172,Winter on Fire: Ukraine's Fight for Freedom (2015 Documentary),10,tt4908644
37681172,Captain America: Civil War (2016),9,tt3498820
37681172,Game of Thrones (2011 TV Series),10,tt0944947
37681172,The Winds of Winter (2016 TV Episode),10,tt4283094
37681172,The Martian (2015),8,tt3659388
37681172,The Hateful Eight (2015),9,tt3460252
37681172,Deadpool (2016),10,tt1431045
37681172,Zootopia (2016),9,tt2948356
37681172,Chronicle (2012),7,tt1706593
37681172,Cloud Atlas (2012),8,tt1371111
37681172,Requiem for a Dream (2000),9,tt0180093
37681172,Gran Torino (2008),10,tt1205489
37681172,Munich (2005),7,tt0408306
37681172,The Green Mile (1999),3,tt0120689
37681172,Godzilla (2014),7,tt0831387
37681172,Thor (2011),6,tt0800369
37681172,Åsa-Nisse - Wälkom to Knohult (2011),1,tt1609808
37681172,The Revenant (2015),7,tt1663202
37681172,Avengers: Age of Ultron (2015),7,tt2395427
37681172,Gladiator (2000),9,tt0172495
37681172,Maze Runner: The Scorch Trials (2015),6,tt4046784
37681172,The Bourne Ultimatum (2007),8,tt0440963
37681172,Men in Black 3 (2012),7,tt1409024
37681172,The Dark Knight (2008),9,tt0468569
37681172,Pulp Fiction (1994),9,tt0110912
37681172,Star Wars: Episode V - The Empire Strikes Back (1980),9,tt0080684
37681172,Bridge of Spies (2015),8,tt3682448
37681172,Headhunters (2011),9,tt1614989
37681172,The A-Team (2010),7,tt0429493
37681172,The Fifth Element (1997),9,tt0119116
37681172,Terminator 2: Judgment Day (1991),8,tt0103064
37681172,Taken (2008),8,tt0936501
37681172,Die Hard (1988),8,tt0095016
37681172,True Grit (2010),8,tt1403865
37681172,Captain Phillips (2013),8,tt1535109
37681172,Blood Diamond (2006),8,tt0450259
37681172,3:10 to Yuma (2007),8,tt0381849
37681172,American Psycho (2000),8,tt0144084
37681172,Airplane! (1980),8,tt0080339
37681172,The Lord of the Rings: The Fellowship of the Ring (2001),9,tt0120737
37681172,Reservoir Dogs (1992),8,tt0105236
37681172,V for Vendetta (2005),8,tt0434409
37681172,The Hobbit: An Unexpected Journey (2012),1,tt0903624
37681172,The Hunt (2012),9,tt2106476
37681172,How to Train Your Dragon (2010),9,tt0892769
37681172,Star Wars: The Force Awakens (2015),9,tt2488496
37681172,Star Wars: Episode VI - Return of the Jedi (1983),9,tt0086190
37681172,Star Wars: Episode II - Attack of the Clones (2002),6,tt0121765
37681172,Sicario (2015),8,tt3397884
37681172,Catch Me If You Can (2002),8,tt0264464
37681172,The King's Speech (2010),8,tt1504320
37681172,Man on Fire (2004),8,tt0328107
37681172,Inside Out (2015),9,tt2096673
37681172,Drive (2011),8,tt0780504
37681172,Att döda ett barn (2003 Short Film),10,tt0331430
37681172,Ex Machina (2015),8,tt0470752
37681172,Kingsman: The Secret Service (2014),9,tt2802144
37681172,Iron Man 3 (2013),6,tt1300854
37681172,Star Wars: Episode I - The Phantom Menace (1999),6,tt0120915
37681172,Chappie (2015),5,tt1823672
37681172,Léon: The Professional (1994),9,tt0110413
37681172,American History X (1998),9,tt0120586
37681172,The Intouchables (2011),9,tt1675434
37681172,American Gangster (2007),8,tt0765429
37681172,Collateral (2004),8,tt0369339
37681172,Mad Max: Fury Road (2015),9,tt1392190
37681172,Avatar (2009),7,tt0499549
37681172,Inside Man (2006),8,tt0454848
37681172,John Wick (2014),9,tt2911666
37681172,The Departed (2006),9,tt0407887
37681172,Whiplash (2014),9,tt2582802
37681172,Pan's Labyrinth (2006),9,tt0457430
37681172,The Grand Budapest Hotel (2014),10,tt2278388
37681172,Rush (2013),8,tt1979320
37681172,Halo 4: Forward Unto Dawn (2012 Mini-Series),9,tt2262308
37681172,There Will Be Blood (2007),8,tt0469494
37681172,The Fugitive (1993),7,tt0106977
37681172,Minority Report (2002),8,tt0181689
37681172,Equilibrium (2002),9,tt0238380
37681172,BattleBots (2015 TV Series),10,tt4816364
37681172,Dear Zachary: A Letter to a Son About His Father (2008 Documentary),10,tt1152758
37681172,Fury (2014),6,tt2713180
37681172,Unbroken (2014),8,tt1809398
37681172,Guardians of the Galaxy (2014),5,tt2015381
37681172,X-Men: Days of Future Past (2014),7,tt1877832
37681172,The Avengers (2012),8,tt0848228
37681172,12 Years a Slave (2013),9,tt2024544
37681172,Shutter Island (2010),8,tt1130884
37681172,Life of Brian (1979),8,tt0079470
37681172,In the Name of the Father (1993),6,tt0107207
37681172,The Lives of Others (2006),10,tt0405094
37681172,Dracula Untold (2014),2,tt0829150
37681172,The Maze Runner (2014),9,tt1790864
