28787248,Spartacus (1960),8,tt0054331
28787248,Dark Passage (1947),8,tt0039302
28787248,The Big Sleep (1946),8,tt0038355
28787248,To Have and Have Not (1944),8,tt0037382
28787248,La Parisienne (1957),6,tt0051133
28787248,"Hail, Caesar! (2016)",7,tt0475290
28787248,Libeled Lady (1936),6,tt0027884
28787248,The Magnificent Ambersons (1942),7,tt0035015
28787248,The Adventures of Robin Hood (1938),8,tt0029843
28787248,King Kong (1933),5,tt0024216
28787248,All About Eve (1950),8,tt0042192
28787248,Stagecoach (1939),8,tt0031971
28787248,Black Mass (2015),6,tt1355683
28787248,E.T. the Extra-Terrestrial (1982),7,tt0083866
28787248,Gravity (2013),7,tt1454468
28787248,Casino (1995),8,tt0112641
28787248,Ghost (1990),6,tt0099653
28787248,Judgment at Nuremberg (1961),9,tt0055031
28787248,M (1931),8,tt0022100
28787248,"Suddenly, Last Summer (1959)",6,tt0053318
28787248,The Heiress (1949),8,tt0041452
28787248,Gaslight (1944),8,tt0036855
28787248,Full Frontal with Samantha Bee (2016 TV Series),9,tt5323988
28787248,Mustang (2015),8,tt3966404
28787248,Stardust (2007),7,tt0486655
28787248,Haute Cuisine (2012),7,tt2094877
28787248,Spy (2015),5,tt3079380
28787248,Trainwreck (2015),7,tt3152624
28787248,The Life Aquatic with Steve Zissou (2004),7,tt0362270
28787248,The Darjeeling Limited (2007),8,tt0838221
28787248,Unforgiven (1992),8,tt0105695
28787248,Short Term 12 (2013),9,tt2370248
28787248,Selma (2014),8,tt1020072
28787248,The Amazing Catfish (2013),7,tt2414046
28787248,Brooklyn (2015),7,tt2381111
28787248,Cobra (1986),6,tt0090859
28787248,Hoosiers (1986),8,tt0091217
28787248,Star Trek Into Darkness (2013),7,tt1408101
28787248,Hulk (2003),3,tt0286716
28787248,Ted (2012),7,tt1637725
28787248,Rocky IV (1985),7,tt0089927
28787248,Madagascar (2005),7,tt0351283
28787248,Fruitvale Station (2013),9,tt2334649
28787248,Spotlight (2015),8,tt1895587
28787248,That Thing You Do! (1996),8,tt0117887
28787248,Mansfield Park (1999),6,tt0178737
28787248,Rush Hour 3 (2007),6,tt0293564
28787248,Bridge of Spies (2015),7,tt3682448
28787248,What We Do in the Shadows (2014),8,tt3416742
28787248,The Revenant (2015),7,tt1663202
28787248,Armageddon (1998),6,tt0120591
28787248,The Martian (2015),8,tt3659388
28787248,L'auberge espagnole (2002),7,tt0283900
28787248,By the Sea (2015),6,tt3707106
28787248,Cold Mountain (2003),7,tt0159365
28787248,Shakespeare in Love (1998),8,tt0138097
28787248,The Pirate (1948),6,tt0040694
28787248,After the Thin Man (1936),8,tt0027260
28787248,A Star Is Born (1937),7,tt0029606
28787248,The Thin Man (1934),8,tt0025878
28787248,The Lady from Shanghai (1947),8,tt0040525
28787248,March of the Penguins (2005 Documentary),7,tt0428803
