37929680,Beauty and the Beast (1991),7,tt0101414
37929680,The General (1926),9,tt0017925
37929680,The Best Years of Our Lives (1946),4,tt0036868
37929680,The Gold Rush (1925),1,tt0015864
37929680,The Wages of Fear (1953),8,tt0046268
37929680,La Strada (1954),2,tt0047528
37929680,The Great Dictator (1940),2,tt0032553
37929680,The Third Man (1949),8,tt0041959
37929680,Rashomon (1950),5,tt0042876
37929680,High Noon (1952),9,tt0044706
37929680,The Bridge on the River Kwai (1957),6,tt0050212
37929680,On the Waterfront (1954),6,tt0047296
37929680,The Maltese Falcon (1941),9,tt0033870
37929680,Double Indemnity (1944),6,tt0036775
37929680,All About Eve (1950),3,tt0042192
37929680,Modern Times (1936),1,tt0027977
37929680,Dial M for Murder (1954),6,tt0046912
37929680,City Lights (1931),6,tt0021749
37929680,Bicycle Thieves (1948),5,tt0040522
37929680,Rebecca (1940),7,tt0032976
37929680,Strangers on a Train (1951),8,tt0044079
37929680,The Grapes of Wrath (1940),3,tt0032551
37929680,Witness for the Prosecution (1957),8,tt0051201
37929680,The Night of the Hunter (1955),7,tt0048424
37929680,The Big Sleep (1946),7,tt0038355
37929680,The Treasure of the Sierra Madre (1948),9,tt0040897
37929680,It Happened One Night (1934),7,tt0025316
37929680,Ikiru (1952),8,tt0044741
37929680,Mr. Smith Goes to Washington (1939),10,tt0031679
37929680,Notorious (1946),6,tt0038787
37929680,The Kid (1921),8,tt0012349
37929680,Rang De Basanti (2006),3,tt0405508
37929680,Wild Strawberries (1957),3,tt0050986
37929680,Diabolique (1955),9,tt0046911
37929680,The Shawshank Redemption (1994),10,tt0111161
37929680,Interstellar (2014),10,tt0816692
37929680,The Dark Knight (2008),7,tt0468569
37929680,Gone Girl (2014),10,tt2267998
37929680,The Godfather (1972),2,tt0068646
37929680,Pulp Fiction (1994),6,tt0110912
37929680,The Wolf of Wall Street (2013),3,tt0993846
37929680,Inception (2010),8,tt1375666
37929680,Guardians of the Galaxy (2014),7,tt2015381
37929680,Django Unchained (2012),10,tt1853728
37929680,The Dark Knight Rises (2012),8,tt1345836
37929680,Inglourious Basterds (2009),9,tt0361748
37929680,Alien (1979),7,tt0078748
37929680,Forrest Gump (1994),10,tt0109830
37929680,The Departed (2006),6,tt0407887
37929680,The Prestige (2006),8,tt0482571
37929680,Saving Private Ryan (1998),8,tt0120815
37929680,Fight Club (1999),10,tt0137523
37929680,Harry Potter and the Deathly Hallows: Part 2 (2011),4,tt1201607
37929680,The Matrix (1999),9,tt0133093
37929680,Aliens (1986),6,tt0090605
37929680,American Beauty (1999),9,tt0169547
37929680,The Silence of the Lambs (1991),9,tt0102926
37929680,The Lord of the Rings: The Fellowship of the Ring (2001),6,tt0120737
37929680,X-Men: Days of Future Past (2014),6,tt1877832
37929680,Schindler's List (1993),9,tt0108052
37929680,Star Wars: Episode IV - A New Hope (1977),2,tt0076759
37929680,The Usual Suspects (1995),9,tt0114814
37929680,No Country for Old Men (2007),9,tt0477348
37929680,Back to the Future (1985),3,tt0088763
37929680,The Avengers (2012),7,tt0848228
37929680,Pan's Labyrinth (2006),6,tt0457430
37929680,Léon: The Professional (1994),9,tt0110413
37929680,Goodfellas (1990),5,tt0099685
37929680,Se7en (1995),7,tt0114369
37929680,Batman Begins (2005),7,tt0372784
37929680,12 Years a Slave (2013),6,tt2024544
37929680,One Flew Over the Cuckoo's Nest (1975),9,tt0073486
37929680,The Lion King (1994),7,tt0110357
37929680,The Green Mile (1999),10,tt0120689
37929680,Gladiator (2000),10,tt0172495
37929680,American History X (1998),10,tt0120586
37929680,The Godfather: Part II (1974),2,tt0071562
37929680,Shutter Island (2010),10,tt1130884
37929680,Apocalypse Now (1979),8,tt0078788
37929680,Psycho (1960),7,tt0054215
37929680,Into the Wild (2007),9,tt0758758
37929680,Memento (2000),8,tt0209144
37929680,City of God (2002),5,tt0317248
37929680,The Lord of the Rings: The Return of the King (2003),6,tt0167260
37929680,Spirited Away (2001),3,tt0245429
37929680,12 Angry Men (1957),7,tt0050083
37929680,The Intouchables (2011),7,tt1675434
37929680,"The Good, the Bad and the Ugly (1966)",9,tt0060196
37929680,Warrior (2011),5,tt1291584
37929680,Oldboy (2003),9,tt0364569
37929680,V for Vendetta (2005),9,tt0434409
37929680,The Help (2011),4,tt1454029
37929680,Terminator 2: Judgment Day (1991),10,tt0103064
37929680,Sin City (2005),5,tt0401792
37929680,Raiders of the Lost Ark (1981),7,tt0082971
37929680,Life Is Beautiful (1997),7,tt0118799
37929680,The Wizard of Oz (1939),2,tt0032138
37929680,Boyhood (2014),7,tt1065073
37929680,Rush (2013),8,tt1979320
37929680,The Hunt (2012),10,tt2106476
37929680,Once Upon a Time in the West (1968),7,tt0064116
37929680,Star Wars: Episode V - The Empire Strikes Back (1980),1,tt0080684
37929680,Seven Samurai (1954),8,tt0047478
37929680,The Bourne Ultimatum (2007),7,tt0440963
37929680,The Lord of the Rings: The Two Towers (2002),6,tt0167261
37929680,The Pianist (2002),10,tt0253474
37929680,Million Dollar Baby (2004),7,tt0405159
37929680,Casablanca (1942),4,tt0034583
37929680,Downfall (2004),7,tt0363163
37929680,Up (2009),4,tt1049413
37929680,Gone with the Wind (1939),4,tt0031381
37929680,The King's Speech (2010),3,tt1504320
37929680,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),9,tt0057012
37929680,The Secret in Their Eyes (2009),9,tt1305806
37929680,It's a Wonderful Life (1946),7,tt0038650
37929680,Gran Torino (2008),9,tt1205489
37929680,Incendies (2010),8,tt1255953
37929680,Citizen Kane (1941),4,tt0033467
37929680,WALL·E (2008),9,tt0910970
37929680,Toy Story 3 (2010),6,tt0435761
37929680,Hachi: A Dog's Tale (2009),6,tt1028532
37929680,Rear Window (1954),7,tt0047396
37929680,How to Train Your Dragon (2010),10,tt0892769
37929680,Ip Man (2008),6,tt1220719
37929680,A Separation (2011),7,tt1832382
37929680,Paths of Glory (1957),9,tt0050825
37929680,Metropolis (1927),10,tt0017136
37929680,3 Idiots (2009),10,tt1187043
37929680,Singin' in the Rain (1952),4,tt0045152
37929680,M (1931),10,tt0022100
37929680,North by Northwest (1959),9,tt0053125
37929680,Roman Holiday (1953),6,tt0046250
37929680,Sunset Blvd. (1950),5,tt0043014
37929680,Hotel Rwanda (2004),6,tt0395169
37929680,The Seventh Seal (1957),3,tt0050976
37929680,Mary and Max (2009),6,tt0978762
