44843421,Into the Wild (2007),8,tt0758758
44843421,Star Wars Rebels (2014 TV Series),9,tt2930604
44843421,Deadpool (2016),9,tt1431045
44843421,Black Mass (2015),8,tt1355683
44843421,Legend (2015),8,tt3569230
44843421,Les Misérables (2012),8,tt1707386
44843421,Mr. Nobody (2009),9,tt0485947
44843421,Me and Earl and the Dying Girl (2015),10,tt2582496
44843421,Pineapple Express (2008),7,tt0910936
44843421,As Good as It Gets (1997),8,tt0119822
44843421,Star Wars: The Force Awakens (2015),8,tt2488496
44843421,Spectre (2015),7,tt2379713
44843421,Skyfall (2012),8,tt1074638
44843421,Spy (2015),7,tt3079380
44843421,Star Wars: Episode I - The Phantom Menace (1999),6,tt0120915
44843421,Star Wars: Episode III - Revenge of the Sith (2005),8,tt0121766
44843421,Star Wars: Episode II - Attack of the Clones (2002),8,tt0121765
44843421,Inside Out (2015),9,tt2096673
44843421,Danny Collins (2015),7,tt1772288
44843421,Breaking Bad (2008 TV Series),10,tt0903747
44843421,Interstellar (2014),8,tt0816692
44843421,Gone Girl (2014),8,tt2267998
44843421,Ex Machina (2015),8,tt0470752
44843421,Whiplash (2014),9,tt2582802
44843421,The Matrix (1999),4,tt0133093
44843421,Kingsman: The Secret Service (2014),7,tt2802144
44843421,Goodfellas (1990),10,tt0099685
44843421,Fury (2014),7,tt2713180
44843421,Charlie and the Chocolate Factory (2005),7,tt0367594
44843421,The Big Lebowski (1998),5,tt0118715
44843421,Birdman or (The Unexpected Virtue of Ignorance) (2014),8,tt2562232
44843421,Love Actually (2003),8,tt0314331
44843421,The Intouchables (2011),10,tt1675434
44843421,About Time (2013),8,tt2194499
44843421,The Truman Show (1998),9,tt0120382
44843421,The Hangover (2009),7,tt1119646
44843421,Home Alone (1990),7,tt0099785
44843421,Finding Nemo (2003),7,tt0266543
44843421,Boyhood (2014),8,tt1065073
44843421,This Is the End (2013),6,tt1245492
44843421,The Blues Brothers (1980),8,tt0080455
44843421,Life of Pi (2012),7,tt0454876
44843421,21 Jump Street (2012),7,tt1232829
44843421,Shrek (2001),7,tt0126029
44843421,Despicable Me (2010),7,tt1323594
44843421,Mamma Mia! (2008),2,tt0795421
44843421,Men in Black (1997),8,tt0119654
44843421,The Hundred-Foot Journey (2014),4,tt2980648
44843421,Ted (2012),7,tt1637725
44843421,22 Jump Street (2014),7,tt2294449
44843421,Back to the Future Part II (1989),8,tt0096874
44843421,Groundhog Day (1993),9,tt0107048
44843421,How to Train Your Dragon 2 (2014),8,tt1646971
44843421,Men in Black 3 (2012),7,tt1409024
44843421,Das Boot (1981),8,tt0082096
44843421,Night at the Museum (2006),6,tt0477347
44843421,Madagascar (2005),8,tt0351283
44843421,Despicable Me 2 (2013),6,tt1690953
44843421,The Hangover Part III (2013),5,tt1951261
44843421,Shrek 2 (2004),6,tt0298148
44843421,Police Academy (1984),8,tt0087928
44843421,Anchorman 2: The Legend Continues (2013),7,tt1229340
44843421,Predestination (2014),9,tt2397535
44843421,Clerks (1994),8,tt0109445
44843421,Edge of Tomorrow (2014),8,tt1631867
44843421,Oblivion (2013),7,tt1483013
44843421,The 100 Year-Old Man Who Climbed Out the Window and Disappeared (2013),8,tt2113681
44843421,Amadeus (1984),9,tt0086879
44843421,Guardians of the Galaxy (2014),10,tt2015381
44843421,Up (2009),7,tt1049413
44843421,Annie Hall (1977),8,tt0075686
44843421,National Lampoon's Christmas Vacation (1989),7,tt0097958
44843421,Her (2013),8,tt1798709
44843421,Top Secret! (1984),7,tt0088286
44843421,The Naked Gun 2½: The Smell of Fear (1991),8,tt0102510
44843421,Twelve Monkeys (1995),8,tt0114746
44843421,Dallas Buyers Club (2013),8,tt0790636
44843421,Non c'è due senza quattro (1984),7,tt0087481
44843421,Go for It (1983),6,tt0085601
44843421,"Watch Out, We're Mad (1974)",7,tt0069697
44843421,Trinity: Gambling for High Stakes (1978),7,tt0078058
44843421,Who Finds a Friend Finds a Treasure (1981),7,tt0085327
44843421,Red Heat (1988),5,tt0095963
44843421,Carlito's Way (1993),8,tt0106519
44843421,Django Unchained (2012),9,tt1853728
44843421,Star Trek (2009),8,tt0796366
44843421,Star Trek Into Darkness (2013),8,tt1408101
44843421,Looper (2012),7,tt1276104
44843421,Pirates of the Caribbean: At World's End (2007),7,tt0449088
44843421,Thor (2011),7,tt0800369
44843421,Ocean's Eleven (2001),8,tt0240772
44843421,Thor: The Dark World (2013),7,tt1981115
44843421,The Incredible Hulk (2008),6,tt0800080
44843421,Ocean's Thirteen (2007),7,tt0496806
44843421,The Sorcerer's Apprentice (2010),5,tt0963966
44843421,Ocean's Twelve (2004),6,tt0349903
44843421,Blue Jasmine (2013),5,tt2334873
