38174033,Star Wars: The Force Awakens (2015),8,tt2488496
38174033,Mad Max: Fury Road (2015),9,tt1392190
38174033,Gone Girl (2014),9,tt2267998
38174033,The Wolf of Wall Street (2013),7,tt0993846
38174033,The Departed (2006),8,tt0407887
38174033,Saving Private Ryan (1998),9,tt0120815
38174033,Harry Potter and the Deathly Hallows: Part 2 (2011),8,tt1201607
38174033,American Beauty (1999),7,tt0169547
38174033,The Silence of the Lambs (1991),7,tt0102926
38174033,Prisoners (2013),9,tt1392214
38174033,Star Wars: Episode IV - A New Hope (1977),8,tt0076759
38174033,Pan's Labyrinth (2006),7,tt0457430
38174033,Léon: The Professional (1994),7,tt0110413
38174033,Requiem for a Dream (2000),8,tt0180093
38174033,Donnie Darko (2001),7,tt0246578
38174033,Inside Out (2015),7,tt2096673
38174033,Scarface (1983),7,tt0086250
38174033,Taxi Driver (1976),7,tt0075314
38174033,The Big Lebowski (1998),8,tt0118715
38174033,Braveheart (1995),7,tt0112573
38174033,The Lion King (1994),8,tt0110357
38174033,Gladiator (2000),8,tt0172495
38174033,American History X (1998),8,tt0120586
38174033,Apocalypse Now (1979),7,tt0078788
38174033,A Clockwork Orange (1971),8,tt0066921
38174033,Psycho (1960),7,tt0054215
38174033,A Beautiful Mind (2001),8,tt0268978
38174033,Trainspotting (1996),8,tt0117951
38174033,Reservoir Dogs (1992),7,tt0105236
38174033,Oldboy (2003),7,tt0364569
38174033,V for Vendetta (2005),8,tt0434409
38174033,Kill Bill: Vol. 1 (2003),7,tt0266697
38174033,Full Metal Jacket (1987),8,tt0093058
38174033,2001: A Space Odyssey (1968),7,tt0062622
38174033,Raiders of the Lost Ark (1981),9,tt0082971
38174033,Finding Nemo (2003),8,tt0266543
38174033,Unforgiven (1992),8,tt0105695
38174033,Fargo (1996),9,tt0116282
38174033,Star Wars: Episode VI - Return of the Jedi (1983),8,tt0086190
38174033,Star Wars: Episode V - The Empire Strikes Back (1980),8,tt0080684
